id_cliente,uf,municipio,segmento_cliente,natureza_juridica,fonte_cliente,cnae_codigo,capital_social,idade_cnpj,serasa_contagem_negativacoes,serasa_contagem_protestos,serasa_credores,serasa_socio_tem_negativacao,ifood_contagem_avaliacoes,ifood_faixa_preco,google_maps_avaliacao,google_maps_contagem_avaliacoes,google_maps_tem_website,inadimplente
3199775602071,CE,FORTALEZA,Segmento 14,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(200, 1000]","(350, 450]",0.0,0.0,,0.0,,,,,,0.0
3203166621981,CE,CASCAVEL,Segmento 10,213-5 - Empresário (Individual),Fonte 2,39.87-6-92,"(3000, 5000]","(1150, 1300]",0.0,0.0,,0.0,,,,,,0.0
3214845693763,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-77,"(8000, 10000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
3218009493665,CE,FORTALEZA,Segmento 1,213-5 - Empresário (Individual),Fonte 2,53.35-1-24,"(8000, 10000]","(250, 350]",0.0,0.0,,1.0,,,,,,0.0
3219356462494,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(3000, 5000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,1.0
3222499249651,CE,ITAITINGA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(15000, 20000]","(25, 50]",0.0,0.0,,0.0,,,,,,0.0
3227606611709,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(3000, 5000]","(0, 25]",0.0,0.0,,0.0,,,,,,1.0
3229020070038,CE,CAUCAIA,Segmento 13,206-2 - Sociedade Empresária Limitada,Fonte 5,74.49-2-82,"(70000, 100000]","(2000, 2400]",2.0,0.0,Distribuição,0.0,,,,,,0.0
3230427909686,CE,FORTALEZA,Segmento 13,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(10000, 15000]","(450, 600]",0.0,0.0,,0.0,,,,"(750, 1000]",1.0,0.0
3234844650445,CE,FORTALEZA,Segmento 7,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(2000, 3000]","(100, 150]",1.0,0.0,,1.0,,,,,,0.0
3235109326323,CE,CAUCAIA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 2,53.23-6-24,"(20000, 30000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
3237695980369,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(8000, 10000]","(100, 150]",0.0,0.0,,0.0,,,,,,0.0
3239271020034,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
3240078371843,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(10000, 15000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
3249207046074,CE,FORTALEZA,Segmento 14,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(70000, 100000]","(900, 1150]",2.0,3.0,"Bancos e Financeiro, Distribuição",1.0,,,,,,1.0
3251106345464,CE,ARACATI,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(5000, 8000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
3255171937666,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(2000, 3000]","(2000, 2400]",1.0,0.0,,0.0,,,,,,0.0
3255994452574,CE,BEBERIBE,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(30000, 50000]","(350, 450]",0.0,0.0,,1.0,,,,,,0.0
3256185223463,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 2,53.23-6-84,"(8000, 10000]","(150, 250]",2.0,0.0,,1.0,,,,"(50, 100]",1.0,0.0
3258781320790,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,53.77-2-48,"(1500, 2000]","(350, 450]",0.0,0.0,,1.0,,,,,,1.0
3262985109492,CE,CAUCAIA,Segmento 3,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(2000, 3000]","(1300, 1600]",0.0,0.0,,1.0,,,,,,1.0
3275475141380,CE,FORTALEZA,Segmento 3,206-2 - Sociedade Empresária Limitada,Fonte 2,25.20-4-80,"(3000, 5000]","(0, 25]",0.0,0.0,,1.0,,,,,,1.0
3275888919547,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.89-6-20,"(2000, 3000]","(1600, 2000]",3.0,5.0,"Alimentos e Bebidas, Alimentos e Bebidas",1.0,,,,,,1.0
3278756884073,CE,FORTALEZA,Segmento 17,213-5 - Empresário (Individual),Fonte 1,25.45-8-35,"(1500, 2000]","(750, 900]",0.0,0.0,,1.0,,,,,,0.0
3279428254225,CE,AQUIRAZ,Segmento 15,213-5 - Empresário (Individual),Fonte 1,77.88-2-30,"(3000, 5000]","(1300, 1600]",2.0,0.0,Saúde,1.0,,,,,,1.0
3279682384430,CE,CAUCAIA,Segmento 7,206-2 - Sociedade Empresária Limitada,Fonte 5,77.49-8-83,"(8000, 10000]","(250, 350]",0.0,1.0,,0.0,,,,,,1.0
3283746049345,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(200, 1000]","(350, 450]",0.0,0.0,,0.0,,,,,,0.0
3290158681380,CE,GUAIUBA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(30000, 50000]","(2000, 2400]",0.0,0.0,,0.0,,,,,,0.0
3300254546933,CE,CAUCAIA,Segmento 3,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(3000, 5000]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
3301362475019,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,0.0
3302007475157,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(15000, 20000]","(5000, 8000]",0.0,0.0,,1.0,"(10, 20]",$,,"(1000, 2500]",1.0,0.0
3303894879273,CE,BEBERIBE,Segmento 19,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(20000, 30000]","(250, 350]",0.0,0.0,,1.0,,,,,,1.0
3305904875801,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(30000, 50000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
3306716862883,CE,FORTALEZA,Segmento 3,206-2 - Sociedade Empresária Limitada,Fonte 2,53.23-6-24,"(70000, 100000]","(3000, 4000]",10.0,0.0,Tecnologia e Pagamentos,1.0,,$,,,,0.0
3308121640021,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(8000, 10000]","(250, 350]",0.0,0.0,,0.0,,,,,,1.0
3310630386222,CE,BEBERIBE,Segmento 15,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(15000, 20000]","(900, 1150]",0.0,0.0,,1.0,,,,,,0.0
3310633687233,CE,GUAIUBA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(1, 200]","(2000, 2400]",20.0,0.0,"Bancos e Financeiro, Distribuição, Alimentos e Bebidas",1.0,,,,,,0.0
3312270683297,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(2400, 3000]",0.0,0.0,,1.0,,,,,,0.0
3313270394849,CE,CAUCAIA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,53.77-2-48,"(100000, 200000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,0.0
3315141088612,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(2000, 3000]","(3000, 4000]",8.0,7.0,"Bancos e Financeiro, Telecomunicações, Saúde",1.0,,$,,,,1.0
3315475386238,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(8000, 10000]","(0, 25]",0.0,0.0,,0.0,,,"(4.5, 5.0]","(0, 5]",1.0,1.0
3321515200003,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 4,53.23-6-24,"(30000, 50000]","(150, 250]",8.0,0.0,"Bancos e Financeiro, Bancos e Financeiro, Bancos e Financeiro",1.0,,,,,,0.0
3321874227938,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 5,77.12-9-14,"(30000, 50000]","(1600, 2000]",4.0,0.0,Tecnologia,1.0,,,,,,0.0
3324781541084,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(8000, 10000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
3326510447644,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.36-5-94,"(3000, 5000]","(750, 900]",0.0,0.0,,0.0,,,,,,0.0
3327078335304,CE,ARACOIABA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
3327840832503,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(15000, 20000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
3330030238733,CE,ACARAU,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(1500, 2000]","(1300, 1600]",1.0,0.0,Bancos e Financeiro,1.0,,,,,,1.0
3330257166187,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(15000, 20000]","(4000, 5000]",0.0,1.0,,0.0,,,,,,0.0
3331478110976,CE,CAUCAIA,Segmento 7,206-2 - Sociedade Empresária Limitada,Fonte 5,77.74-5-45,"(100000, 200000]","(5000, 8000]",2.0,1.0,Saúde,1.0,,,,,,0.0
3331677696569,CE,ITAITINGA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,77.12-9-14,"(70000, 100000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,0.0
3331785066321,CE,FORTALEZA,Segmento 17,213-5 - Empresário (Individual),Fonte 1,78.78-2-60,"(200, 1000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
3333335922459,CE,PINDORETAMA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 5,77.12-9-14,"(20000, 30000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
3333667556836,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
3337237184121,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,12.74-7-32,"(200, 1000]","(50, 100]",0.0,0.0,,0.0,,,,,,1.0
3337784958775,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 2,39.87-6-92,"(70000, 100000]","(8000, 25000]",1.0,0.0,Financeiro,0.0,,,,,,0.0
3337872065555,CE,EUSEBIO,Segmento 17,206-2 - Sociedade Empresária Limitada,Fonte 1,77.59-9-38,"(30000, 50000]","(25, 50]",0.0,0.0,,0.0,,,,,,0.0
3339684155047,CE,EUSEBIO,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 2,53.23-6-24,"(200000, 1000000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
3343568402877,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(5000, 8000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
3345769688743,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 5,39.87-6-92,"(50000, 70000]","(25, 50]",0.0,0.0,,0.0,,,,"(1000, 2500]",1.0,0.0
3347027458071,CE,HORIZONTE,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(200, 1000]","(150, 250]",0.0,0.0,,0.0,,,,,,0.0
3347195995468,CE,MARANGUAPE,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(3000, 5000]","(25, 50]",0.0,0.0,,1.0,,,,,,1.0
3347967411145,CE,ARACATI,Segmento 20,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(20000, 30000]","(3000, 4000]",1.0,0.0,Tecnologia e Pagamentos,0.0,,,,,,0.0
3350649334287,CE,FORTALEZA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(20000, 30000]","(8000, 25000]",0.0,0.0,,0.0,,$,,,,0.0
3352736575498,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,77.89-6-20,"(3000, 5000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
3352942017041,CE,FORTALEZA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 1,77.12-9-28,"(100000, 200000]","(600, 750]",0.0,0.0,,0.0,,,,,,1.0
3353294121942,CE,AQUIRAZ,Segmento 2,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(3000, 5000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
3356765926742,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.35-1-24,"(30000, 50000]","(8000, 25000]",0.0,0.0,,0.0,,,,"(100, 200]",1.0,0.0
3360295514688,CE,EUSEBIO,Segmento 3,213-5 - Empresário (Individual),Fonte 1,53.23-6-74,"(3000, 5000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
3369841785542,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(70000, 100000]","(150, 250]",0.0,0.0,,1.0,,,,,,0.0
3375974544332,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 5,53.23-6-84,"(200, 1000]","(250, 350]",0.0,0.0,,0.0,,,,,,1.0
3382090435046,CE,PINDORETAMA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.78-2-37,"(0, 1]","(4000, 5000]",4.0,0.0,"Alimentos e Bebidas, Diversos, Financeiro",1.0,,,,,,1.0
3383159163836,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,77.12-9-28,"(8000, 10000]","(5000, 8000]",6.0,0.0,Bancos e Financeiro,1.0,,,,,,1.0
3384432493099,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(30000, 50000]","(150, 250]",1.0,0.0,,1.0,,,,"(200, 300]",1.0,0.0
3384564160857,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(15000, 20000]","(1300, 1600]",0.0,0.0,,1.0,"(50, 100]",$$,,,,1.0
3386569374636,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(20000, 30000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
3387140705844,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 5,53.35-1-24,"(200, 1000]","(150, 250]",0.0,0.0,,1.0,,,,,,1.0
3388196901137,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(1, 200]","(1300, 1600]",0.0,0.0,,1.0,,,,"(100, 200]",1.0,0.0
3394516875110,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(200, 1000]","(0, 25]",0.0,0.0,,0.0,,,,,,1.0
3394692604245,CE,FORTALEZA,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 5,77.77-2-39,"(50000, 70000]","(3000, 4000]",1.0,4.0,Telecomunicações,0.0,"(10, 20]",$$$,,"(50, 100]",1.0,1.0
3395068176823,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 1,53.35-1-65,"(100000, 200000]","(900, 1150]",0.0,0.0,,1.0,,,,,,0.0
3395113790055,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(1150, 1300]",0.0,2.0,,1.0,,,,,,0.0
3396782840730,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(250, 350]",0.0,0.0,,0.0,,,,,,1.0
3398367281122,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(200, 1000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
3399205192057,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(1500, 2000]","(250, 350]",0.0,0.0,,1.0,,,,,,0.0
3401072597405,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(8000, 10000]","(3000, 4000]",2.0,0.0,Saúde,1.0,"(5, 10]",$,,,,1.0
3403503655561,CE,ARACATI,Segmento 20,213-5 - Empresário (Individual),Fonte 1,74.37-3-35,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
3406299429712,CE,CAUCAIA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(3000, 5000]","(2000, 2400]",0.0,0.0,,1.0,,,,,,0.0
3410317837913,CE,FORTALEZA,Segmento 17,213-5 - Empresário (Individual),Fonte 1,77.36-5-94,"(3000, 5000]","(350, 450]",0.0,0.0,,0.0,,,,,,1.0
3417958097685,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,77.49-8-16,"(70000, 100000]","(150, 250]",0.0,0.0,,1.0,,,,,,0.0
3419096957209,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(2000, 3000]","(1150, 1300]",0.0,0.0,,0.0,,,,,,0.0
3420371296982,CE,FORTALEZA,Segmento 17,206-2 - Sociedade Empresária Limitada,Fonte 1,77.60-8-85,"(8000, 10000]","(1150, 1300]",4.0,0.0,"Bancos e Financeiro, Tecnologia e Pagamentos",0.0,,,,,,0.0
3422187533986,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.35-1-92,"(8000, 10000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,1.0
3422383121082,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(1500, 2000]","(3000, 4000]",0.0,0.0,,1.0,,,,,,0.0
3423522517090,CE,CAUCAIA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(100000, 200000]","(600, 750]",1.0,0.0,Bancos e Financeiro,0.0,,,,,,0.0
3423635271410,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(900, 1150]",1.0,0.0,Alimentos e Bebidas,0.0,"(100, 200]",$,,,,0.0
3427001941370,CE,FORTALEZA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 5,39.87-6-92,"(30000, 50000]","(8000, 25000]",3.0,0.0,,0.0,,$,,"(300, 500]",1.0,0.0
3428098917649,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(3000, 5000]","(0, 25]",0.0,0.0,,1.0,,,,"(5, 10]",1.0,1.0
3428708235078,CE,PACAJUS,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(30000, 50000]","(3000, 4000]",2.0,0.0,Bancos e Financeiro,1.0,,,,,,0.0
3431050852951,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(8000, 10000]","(5000, 8000]",7.0,0.0,"Alimentos e Bebidas, Alimentos e Bebidas, Alimentos e Bebidas",1.0,"(0, 5]",$,,,,1.0
3431743856466,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(2000, 3000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
3434384422513,CE,AQUIRAZ,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(70000, 100000]","(3000, 4000]",1.0,0.0,Saúde,1.0,,,,,,0.0
3434865062951,CE,PACAJUS,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(30000, 50000]","(150, 250]",0.0,0.0,,0.0,,,,,,0.0
3435438714217,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(8000, 10000]","(600, 750]",0.0,0.0,,1.0,,,,,,1.0
3436876877101,CE,PACATUBA,Segmento 8,213-5 - Empresário (Individual),Fonte 5,77.59-9-78,"(15000, 20000]","(4000, 5000]",4.0,0.0,"Financeiro, Bancos e Financeiro, Bancos e Financeiro",1.0,,,,,,1.0
3437405130695,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 3,64.23-9-54,"(5000, 8000]","(750, 900]",0.0,0.0,,1.0,,,,,,0.0
3437987315560,CE,BEBERIBE,Segmento 9,213-5 - Empresário (Individual),Fonte 5,77.78-2-37,"(1500, 2000]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
3440071253142,CE,CAUCAIA,Segmento 6,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(8000, 10000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
3445925884272,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(1500, 2000]","(250, 350]",0.0,0.0,,1.0,,,,,,1.0
3446900056311,CE,FORTALEZA,Segmento 17,206-2 - Sociedade Empresária Limitada,Fonte 1,23.40-8-59,"(30000, 50000]","(1300, 1600]",3.0,1.0,Logística,1.0,,,,,,0.0
3448030190278,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(70000, 100000]","(2000, 2400]",0.0,3.0,,1.0,,,,,,0.0
3448724018582,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(5000, 8000]","(5000, 8000]",6.0,0.0,"Distribuição, Alimentos e Bebidas, Distribuição",1.0,,,,,,0.0
3449804432281,CE,FORTALEZA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 2,76.19-9-89,"(100000, 200000]","(600, 750]",0.0,0.0,,0.0,,,,,,1.0
3453824496951,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,30.27-4-33,"(200, 1000]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
3455165698880,CE,FORTALEZA,Segmento 3,206-2 - Sociedade Empresária Limitada,Fonte 5,25.20-4-80,"(100000, 200000]","(600, 750]",1.0,1.0,Alimentos e Bebidas,1.0,,,,,,1.0
3459230658400,CE,FORTALEZA,Segmento 11,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(8000, 10000]","(450, 600]",0.0,0.0,,1.0,,,,,,0.0
3459428322412,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(5000, 8000]",0.0,0.0,,0.0,"(0, 5]",$,,,,0.0
3460411117295,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(15000, 20000]","(8000, 25000]",6.0,0.0,"Alimentos e Bebidas, Saúde",1.0,,,,,,0.0
3464109977526,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(30000, 50000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
3464987764280,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,1.0
3467901896938,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(8000, 10000]","(2000, 2400]",1.0,7.0,Tecnologia e Pagamentos,1.0,"(200, 500]",$,,,,0.0
3469531155445,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.88-2-30,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
3469739510276,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(8000, 10000]","(5000, 8000]",0.0,9.0,,0.0,,,,,,0.0
3470828865781,CE,MARANGUAPE,Segmento 3,213-5 - Empresário (Individual),Fonte 1,53.23-6-77,"(0, 1]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
3473704618913,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(3000, 5000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
3473802856488,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 5,77.12-9-14,"(70000, 100000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
3475844198000,CE,ITAITINGA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(8000, 10000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
3476527849977,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(30000, 50000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
3476979051195,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
3479705080240,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(10000, 15000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
3481799607298,CE,FORTALEZA,Segmento 11,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(30000, 50000]","(2400, 3000]",0.0,0.0,,0.0,"(50, 100]",$$$,,"(20, 30]",1.0,0.0
3482394350240,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(2400, 3000]",0.0,0.0,,0.0,,,,,,0.0
3483722465054,CE,CASCAVEL,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-77,"(10000, 15000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
3484089383326,CE,BEBERIBE,Segmento 6,213-5 - Empresário (Individual),Fonte 5,78.78-2-60,"(1500, 2000]","(0, 25]",0.0,0.0,,1.0,,,,,,1.0
3484273157992,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(2400, 3000]",0.0,0.0,,0.0,,,,,,0.0
3484799581230,CE,SAO GONCALO DO AMARANTE,Segmento 9,213-5 - Empresário (Individual),Fonte 5,53.35-1-92,"(200, 1000]","(2000, 2400]",0.0,0.0,,1.0,,,,,,1.0
3488648187346,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
3489273113436,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 5,77.74-5-45,"(15000, 20000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
3491850646738,CE,MARACANAU,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(30000, 50000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
